id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
19585,Metroid Prime,Carisa Blick,Horror,Hodder Headline,1985,frozenset({'carisa blick'}),carisa blick,19585,21
18972,Into the Wild,Tiffani O'Keefe JD,Mystery,BBC Books,2005,"frozenset({""tiffani o'keefe jd""})",tiffani o'keefe jd,18972,19
19538,Bicycle Thieves,Len Konopelski,Fanfiction,Borgo Press,1927,frozenset({'len konopelski'}),len konopelski,19538,21
19505,Starcraft,"Stefan Carter Esq., Marvel O'Hara",Short story,Vintage Books at Random House,1991,"frozenset({'stefan carter esq.', ""marvel o'hara""})","marvel o'hara,stefan carter esq.",19505,39
19401,Star Wars: Episode VII - The Force Awakens,Laverne Lemke,Folklore,Godwit Press,2012,frozenset({'laverne lemke'}),laverne lemke,19401,19
19363,Rumours,"Millard Murphy, Graig Murazik, Sang Ratke III",Fantasy,,2012,"frozenset({'graig murazik', 'millard murphy', 'sang ratke iii'})","graig murazik,millard murphy,sang ratke iii",19363,15
19057,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Atlas Press,1996,"frozenset({'antonio hettinger', 'claudio gleason'})","antonio hettinger,claudio gleason",19057,11
19319,PokÃ©mon LeafGreen,"Jim Renner, Rev. Susanna Christiansen, Zelma Rempel, Zackary Kassulke",Metafiction,Booktrope,1976,"frozenset({'zelma rempel', 'zackary kassulke', 'rev. susanna christiansen', 'jim renner'})","jim renner,rev. susanna christiansen,zackary kassulke,zelma rempel",19319,28
19519,Falling into You,Ned Yost,Fantasy,T & T Clark,,frozenset({'ned yost'}),ned yost,19519,18
19382,Edna O'Brien,Rebecca Torp,Fanfiction,Voyager Books,1982,frozenset({'rebecca torp'}),rebecca torp,19382,22
19358,Super Mario Galaxy 2,Alex Ledner,Reference book,Pantheon Books at Random House,1989,frozenset({'alex ledner'}),alex ledner,19358,26
19407,PokÃ©mon: Let's Go Pikachu!,The Hon. Mac Thiel,Folklore,Pan Books,1988,frozenset({'the hon. mac thiel'}),the hon. mac thiel,19407,17
19317,Sleep the Brave,Broderick Lebsack,Speech,Ignatius Press,1984,frozenset({'broderick lebsack'}),broderick lebsack,19317,22
18892,The Wonderful 101,Fr. Jeremiah Larson,Humor,Paulist Press,1996,frozenset({'fr. jeremiah larson'}),fr. jeremiah larson,18892,10
19464,BioShock Infinite,Stephen Goodwin,Metafiction,Dalkey Archive Press,2001,frozenset({'stephen goodwin'}),stephen goodwin,19464,22
19388,Raiders of the Lost Ark,Frankie Vandervort,Humor,Newnes,1981,frozenset({'frankie vandervort'}),frankie vandervort,19388,21
19021,Time To Murder And Create,Gov. Luella Konopelski,Short story,Bantam Books,1986,frozenset({'gov. luella konopelski'}),gov. luella konopelski,19021,21
18863,Let Us Now Praise Famous Men,Lorean Koch,Legend,Black Dog Publishing,2022,frozenset({'lorean koch'}),lorean koch,18863,22
19069,Blithe Spirit,"Thurman Bruen, Homer Lebsack",Comic/Graphic Novel,Tarpaulin Sky Press,2002,"frozenset({'thurman bruen', 'homer lebsack'})","homer lebsack,thurman bruen",19069,22
19046,Super Mario World,Keneth Crist,Fanfiction,NavPress,1929,frozenset({'keneth crist'}),keneth crist,19046,21
19105,Number the Stars,Bruno Beer,Biography/Autobiography,Reed Elsevier,1999,frozenset({'bruno beer'}),bruno beer,19105,32
19335,The Sixth Sense,Chante Stamm,Realistic fiction,Mark Batty Publisher,2025,frozenset({'chante stamm'}),chante stamm,19335,20
19284,As I Lay Dying,"Collette Zieme Esq., Leone Ondricka IV",Speech,Etruscan Press,1994,"frozenset({'collette zieme esq.', 'leone ondricka iv'})","collette zieme esq.,leone ondricka iv",19284,26
18979,Jagged Little Pill,The Hon. Mac Thiel,Fantasy,Parachute Publishing,2015,frozenset({'the hon. mac thiel'}),the hon. mac thiel,18979,12
18882,Thief II,Lynwood Rau,Science fiction,Velazquez Press,1981,frozenset({'lynwood rau'}),lynwood rau,18882,27
18885,Blade Runner 2049,Mrs. Loris McDermott,Western,Horizon Scientific Press,2020,frozenset({'mrs. loris mcdermott'}),mrs. loris mcdermott,18885,9
18923,La La Land,Dinah Anderson,Suspense/Thriller,Mainstream Publishing,1973,frozenset({'dinah anderson'}),dinah anderson,18923,37
19563,Dial M for Murder,Arlinda Huel,Crime/Detective,Harvard University Press,1991,frozenset({'arlinda huel'}),arlinda huel,19563,30
19549,Their Greatest Hits (1971â€“1975),Felix Rice IV,Narrative nonfiction,Bantam Spectra,2016,frozenset({'felix rice iv'}),felix rice iv,19549,12
19355,The Legend of Zelda: Breath of the Wild,"Alan O'Kon, Amb. Erline Funk",Humor,Unfinished Monument Press,1983,"frozenset({'amb. erline funk', ""alan o'kon""})","alan o'kon,amb. erline funk",19355,28
18887,21,"Alan O'Kon, Amb. Erline Funk",Mystery,Bella Books,2025,"frozenset({'amb. erline funk', ""alan o'kon""})","alan o'kon,amb. erline funk",18887,17
19367,An Evil Cradling,Prof. Anastacia Howe,Mythopoeia,Gay Men's Press,1976,frozenset({'prof. anastacia howe'}),prof. anastacia howe,19367,14
19014,Daydream,Fr. Jeremiah Larson,Essay,New Village Press,2022,frozenset({'fr. jeremiah larson'}),fr. jeremiah larson,19014,24
19399,A Monstrous Regiment of Women,Bruno Beer,Reference book,New Directions Publishing,1990,frozenset({'bruno beer'}),bruno beer,19399,14
19395,Star Wars,Lyda Terry,Fantasy,Basic Books,2017,frozenset({'lyda terry'}),lyda terry,19395,24
19420,Doom II,Kari Wiegand,Mystery,Chambers Harrap,2023,frozenset({'kari wiegand'}),kari wiegand,19420,14
19321,Call of Duty: Black Ops III,Chantelle McLaughlin,Fable,Ladybird Books,2008,frozenset({'chantelle mclaughlin'}),chantelle mclaughlin,19321,24
19128,The Needle's Eye,Annabell Block Ret.,Metafiction,Borgo Press,2019,frozenset({'annabell block ret.'}),annabell block ret.,19128,28
19293,The Bridge on the River Kwai,Arianne Beier,Fanfiction,Gefen Publishing House,1990,frozenset({'arianne beier'}),arianne beier,19293,18
19470,An Instant In The Wind,"Erick Dooley I, Morton Medhurst",Fiction narrative,Medknow Publications,2001,"frozenset({'morton medhurst', 'erick dooley i'})","erick dooley i,morton medhurst",19470,22
18877,PokÃ©mon: Let's Go Eevee!,Darwin Goodwin,Fairy tale,Edupedia Publications,1989,frozenset({'darwin goodwin'}),darwin goodwin,18877,13
19053,A Glass of Blessings,"Sam Langosh, Charlie Labadie LLD",Mythopoeia,Mapin Publishing,2006,"frozenset({'charlie labadie lld', 'sam langosh'})","charlie labadie lld,sam langosh",19053,23
19567,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Shoemaker & Hoard Publishers,1977,"frozenset({'fr. kacy reilly', 'carisa blick'})","carisa blick,fr. kacy reilly",19567,21
19378,The Wind's Twelve Quarters,Carlton Stanton,Historical fiction,Emerald Group Publishing,2019,frozenset({'carlton stanton'}),carlton stanton,19378,27
19368,Star Wars: Episode II â€“ Attack of the Clones,Rob Veum,Fantasy,HMSO,2001,frozenset({'rob veum'}),rob veum,19368,6
19546,The Sting,Stephen Goodwin,Fairy tale,Bantam Books,1978,frozenset({'stephen goodwin'}),stephen goodwin,19546,22
19059,PokÃ©mon White,"Jenniffer Greenholt, Chantelle McLaughlin, Amos Schaden VM, Awilda Sauer Sr.",Metafiction,Emerald Group Publishing,1995,"frozenset({'amos schaden vm', 'chantelle mclaughlin', 'awilda sauer sr.', 'jenniffer greenholt'})","amos schaden vm,awilda sauer sr.,chantelle mclaughlin,jenniffer greenholt",19059,11
19557,Mario Kart 8,Lanita MacGyver,Historical fiction,Naiad Press,2008,frozenset({'lanita macgyver'}),lanita macgyver,19557,11
19429,PokÃ©mon Crystal,"Msgr. Frances Fritsch, Rudy Wisozk, Elijah Bernhard",Historical fiction,J. M. Dent,1991,"frozenset({'rudy wisozk', 'elijah bernhard', 'msgr. frances fritsch'})","elijah bernhard,msgr. frances fritsch,rudy wisozk",19429,23
19305,To Your Scattered Bodies Go,Msgr. Seema Koss,Humor,,1990,frozenset({'msgr. seema koss'}),msgr. seema koss,19305,26
19052,"The World, the Flesh and the Devil",Loreta Thompson,Mystery,Fearless Books,2007,frozenset({'loreta thompson'}),loreta thompson,19052,24
19301,Shutter Island,Frankie Vandervort,Mystery,HarperTrophy,2002,frozenset({'frankie vandervort'}),frankie vandervort,19301,26
18862,Mario Kart 8 Deluxe,Kristen Wolff,Classic,Mapin Publishing,2025,frozenset({'kristen wolff'}),kristen wolff,18862,20
18938,The Godfather,Msgr. Seema Koss,Realistic fiction,Sidgwick & Jackson,2006,frozenset({'msgr. seema koss'}),msgr. seema koss,18938,16
19421,Team Fortress Classic,Ms. Jenee Mann,Mythology,Unfinished Monument Press,2017,frozenset({'ms. jenee mann'}),ms. jenee mann,19421,27
19192,Desperados III,Ms. Numbers Kris,Fable,Harvill Press at Random House,2018,frozenset({'ms. numbers kris'}),ms. numbers kris,19192,33
18904,Consider the Lilies,Delma Crooks,Historical fiction,,2006,frozenset({'delma crooks'}),delma crooks,18904,21
18910,There Will Be Blood,Ms. Jenee Mann,Classic,E. P. Dutton,1979,frozenset({'ms. jenee mann'}),ms. jenee mann,18910,25
18994,Fame Is the Spur,Joline Nitzsche CPA,Narrative nonfiction,Gay Men's Press,1953,frozenset({'joline nitzsche cpa'}),joline nitzsche cpa,18994,19
19412,Twelve Monkeys,Yu Gislason,Mystery,Harvest House,1994,frozenset({'yu gislason'}),yu gislason,19412,23
19039,Call of Duty: World at War,Tabetha Fisher,Tall tale,Ace Books,2026,frozenset({'tabetha fisher'}),tabetha fisher,19039,26
18845,Time of our Darkness,Randall Brakus,Western,Book League of America,1991,frozenset({'randall brakus'}),randall brakus,18845,19
18977,Tender Is the Night,"Elijah Bernhard, Rudy Wisozk, Msgr. Frances Fritsch",Classic,Gaspereau Press,2006,"frozenset({'rudy wisozk', 'elijah bernhard', 'msgr. frances fritsch'})","elijah bernhard,msgr. frances fritsch,rudy wisozk",18977,16
19467,Ego Dominus Tuus,"Elliott Lowe, Jessenia Macejkovic",Comic/Graphic Novel,G. P. Putnam's Sons,1994,"frozenset({'jessenia macejkovic', 'elliott lowe'})","elliott lowe,jessenia macejkovic",19467,15
19218,The Wall,"Lawerence Collins, Rocio Cremin",Tall tale,Palgrave Macmillan,2011,"frozenset({'rocio cremin', 'lawerence collins'})","lawerence collins,rocio cremin",19218,34
18919,Many Waters,Mr. Era Olson,Fable,Ten Speed Press,2023,frozenset({'mr. era olson'}),mr. era olson,18919,25
19450,I Will Fear No Evil,Travis Moore,Crime/Detective,Cisco Press,2008,frozenset({'travis moore'}),travis moore,19450,19
19543,The Treasure of the Sierra Madre,"Son Mueller, Milton Graham",Metafiction,Indiana University Press,1966,"frozenset({'milton graham', 'son mueller'})","milton graham,son mueller",19543,30
18926,System Shock,Cathy Kovacek PhD,Historical fiction,Tachyon Publications,1978,frozenset({'cathy kovacek phd'}),cathy kovacek phd,18926,43
19001,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Bowes & Bowes,1989,frozenset({'elvin hagenes'}),elvin hagenes,19001,14
19580,Django Unchained,The Hon. Shannan Goodwin,Fiction in verse,Darakwon Press,2023,frozenset({'the hon. shannan goodwin'}),the hon. shannan goodwin,19580,24
19228,Super Mario Bros. 3,Msgr. Jorge Osinski,Realistic fiction,Dalkey Archive Press,2016,frozenset({'msgr. jorge osinski'}),msgr. jorge osinski,19228,17
18953,Metropolis,"Awilda Sauer Sr., Amos Schaden VM, Jenniffer Greenholt",Textbook,Sidgwick & Jackson,1980,"frozenset({'jenniffer greenholt', 'amos schaden vm', 'awilda sauer sr.'})","amos schaden vm,awilda sauer sr.,jenniffer greenholt",18953,27
19231,Call of Duty,"Garfield Blick, Olin Windler, Denisha Cassin",Fiction in verse,Orchard Books,2008,"frozenset({'garfield blick', 'olin windler', 'denisha cassin'})","denisha cassin,garfield blick,olin windler",19231,20
19061,Mass Effect,Cortez Schmitt,Short story,Ten Speed Press,1988,frozenset({'cortez schmitt'}),cortez schmitt,19061,17
19100,Hacksaw Ridge,Edie Conroy,Mythopoeia,Booktrope,2019,frozenset({'edie conroy'}),edie conroy,19100,20
18844,Hybrid Theory,Raul Roob III,Suspense/Thriller,Schocken Books,2021,frozenset({'raul roob iii'}),raul roob iii,18844,36
19316,Unweaving the Rainbow,Hong Ratke,Fairy tale,Focal Press,2026,frozenset({'hong ratke'}),hong ratke,19316,16
18840,Monster Hunter: World,Cathy Kovacek PhD,Historical fiction,Hodder Headline,2010,frozenset({'cathy kovacek phd'}),cathy kovacek phd,18840,43
19493,The Witcher 3: Wild Hunt,Lynn Runte,Speech,Blackie and Son Limited,2024,frozenset({'lynn runte'}),lynn runte,19493,17
19242,Half-Life: Blue Shift,Delbert Littel,Tall tale,Bloodaxe Books,1989,frozenset({'delbert littel'}),delbert littel,19242,15
19146,Like a Virgin,Colby Williamson III,Mythology,Indiana University Press,1982,frozenset({'colby williamson iii'}),colby williamson iii,19146,20
19383,Toy Story,"Stefan Carter Esq., Broderick Lebsack",Fanfiction,Darakwon Press,1989,"frozenset({'stefan carter esq.', 'broderick lebsack'})","broderick lebsack,stefan carter esq.",19383,34
19279,Moab Is My Washpot,Fr. Carmen Kerluke,Fantasy,Ian Allan Publishing,1981,frozenset({'fr. carmen kerluke'}),fr. carmen kerluke,19279,15
19393,Crysis,Alfonzo Hilpert,Textbook,Reed Elsevier,2015,frozenset({'alfonzo hilpert'}),alfonzo hilpert,19393,10
19513,PokÃ©mon Silver,Aldo White,Speech,Hamish Hamilton,2009,frozenset({'aldo white'}),aldo white,19513,24
19062,Judgment at Nuremberg,"Clementina Dicki, Matthew Stark, Ocie Barton, Stacy Quitzon",Comic/Graphic Novel,Gay Men's Press,2000,"frozenset({'stacy quitzon', 'ocie barton', 'clementina dicki', 'matthew stark'})","clementina dicki,matthew stark,ocie barton,stacy quitzon",19062,13
19034,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Happy House,1982,"frozenset({'fr. kacy reilly', 'carisa blick'})","carisa blick,fr. kacy reilly",19034,24
19235,Wolfenstein 3D,"Crysta Armstrong, Salvador D'Amore",Comic/Graphic Novel,Bowes & Bowes,2020,"frozenset({""salvador d'amore"", 'crysta armstrong'})","crysta armstrong,salvador d'amore",19235,17
19178,In Dubious Battle,Elvin Hagenes,Realistic fiction,Etruscan Press,2022,frozenset({'elvin hagenes'}),elvin hagenes,19178,19
19065,PokÃ©mon White 2,Sen. Justin Haley,Western,Signet Books,1993,frozenset({'sen. justin haley'}),sen. justin haley,19065,28
19433,Hearthstone,"Andra Reilly, Keneth Crist",Legend,Focal Press,2009,"frozenset({'andra reilly', 'keneth crist'})","andra reilly,keneth crist",19433,30
19283,Fortnite,Sung Lindgren,Science fiction,UCL Press,1978,frozenset({'sung lindgren'}),sung lindgren,19283,21
19306,Good Will Hunting,Patience Kautzer,Folklore,Vintage Books,2006,frozenset({'patience kautzer'}),patience kautzer,19306,30
19278,Command & Conquer: Generals - Zero Hour,Msgr. Dewitt Olson,Mystery,University of Michigan Press,1891,frozenset({'msgr. dewitt olson'}),msgr. dewitt olson,19278,15
19170,The Kid,"Raye Watsica, Jenice Bartell",Fantasy,Bella Books,2024,"frozenset({'raye watsica', 'jenice bartell'})","jenice bartell,raye watsica",19170,25
19024,Of Mice and Men,Roni Davis,Textbook,Mascot Books,1997,frozenset({'roni davis'}),roni davis,19024,16
18902,Some Like It Hot,"Benedict Stark, Thu Lesch, Buddy Ward",Metafiction,New Directions Publishing,2024,"frozenset({'benedict stark', 'thu lesch', 'buddy ward'})","benedict stark,buddy ward,thu lesch",18902,24
19269,Oldboy,Fr. Kacy Reilly,Classic,Imperial War Museum,1976,frozenset({'fr. kacy reilly'}),fr. kacy reilly,19269,23
19439,A Summer Bird-Cage,Margarita Dietrich,Crime/Detective,Breslov Research Institute,2024,frozenset({'margarita dietrich'}),margarita dietrich,19439,16
18922,Super Mario Bros. 2,"Arlie Stiedemann, Simona O'Reilly",Fiction in verse,Shire Books,2011,"frozenset({'arlie stiedemann', ""simona o'reilly""})","arlie stiedemann,simona o'reilly",18922,31
19159,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Black Library,1951,frozenset({'carolyne west'}),carolyne west,19159,16
19066,The Doors of Perception,Demetria Lebsack,Classic,Macmillan Publishers,2003,frozenset({'demetria lebsack'}),demetria lebsack,19066,29
19457,The Line of Beauty,Birgit Ryan Sr.,Horror,Marion Boyars Publishers,2021,frozenset({'birgit ryan sr.'}),birgit ryan sr.,19457,22
19553,Paths of Glory,Joline Nitzsche CPA,Classic,Zondervan,1980,frozenset({'joline nitzsche cpa'}),joline nitzsche cpa,19553,20
19366,Metroid Prime 2: Echoes,Andra Reilly,Metafiction,Ballantine Books,1979,frozenset({'andra reilly'}),andra reilly,19366,14
19322,The Immaculate Collection,Dinah Anderson,Legend,Borgo Press,2020,frozenset({'dinah anderson'}),dinah anderson,19322,17
19460,The Elephant Man,Fredric Kris VM,Short story,Brill Publishers,1897,frozenset({'fredric kris vm'}),fredric kris vm,19460,14
18935,Firewatch,Sen. Justin Haley,Fiction narrative,,1930,frozenset({'sen. justin haley'}),sen. justin haley,18935,20
19158,Call of Duty: Modern Warfare 3,Deanne Cummerata,Classic,McFarland & Company,2026,frozenset({'deanne cummerata'}),deanne cummerata,19158,31
19226,"Those Barren Leaves, Thrones, Dominations","Crysta Armstrong, Salvador D'Amore",Fairy tale,Tate Publishing & Enterprises,1981,"frozenset({""salvador d'amore"", 'crysta armstrong'})","crysta armstrong,salvador d'amore",19226,27
19351,Forrest Gump,Efren Bayer V,Fairy tale,Berkley Books,1999,frozenset({'efren bayer v'}),efren bayer v,19351,18
19198,Half-Life 2: Episode One,"Maynard Strosin CPA, Rossana Koelpin, Normand Walter",Science fiction,Heyday Books,1977,"frozenset({'rossana koelpin', 'normand walter', 'maynard strosin cpa'})","maynard strosin cpa,normand walter,rossana koelpin",19198,12
19031,The Godfather: Part II,Delbert Littel,Fable,Penguin Books,1982,frozenset({'delbert littel'}),delbert littel,19031,23
19583,Recovery,"Alphonso Bednar MD, Vanna Hauck LLD",Historical fiction,University of Alaska Press,1987,"frozenset({'alphonso bednar md', 'vanna hauck lld'})","alphonso bednar md,vanna hauck lld",19583,23
18929,The Other Side of Silence,Arianne Beier,Western,Apress,1995,frozenset({'arianne beier'}),arianne beier,18929,24
19045,Half-Life,"Andra Reilly, Tabetha Fisher",Fiction in verse,Charles Scribner's Sons,1987,"frozenset({'tabetha fisher', 'andra reilly'})","andra reilly,tabetha fisher",19045,17
19193,Call of Duty 4: Modern Warfare,Nichole Wiza,Mythopoeia,Parachute Publishing,1980,frozenset({'nichole wiza'}),nichole wiza,19193,33
19478,The Dark Knight,Prof. Jason Breitenberg,Fantasy,Caister Academic Press,,frozenset({'prof. jason breitenberg'}),prof. jason breitenberg,19478,36
19454,The Intouchables,Ali Sanford,Metafiction,HarperCollins,1982,frozenset({'ali sanford'}),ali sanford,19454,26
19194,Super Smash Bros. Ultimate,Jasper Bogisich,Western,New Directions Publishing,1955,frozenset({'jasper bogisich'}),jasper bogisich,19194,34
19564,Max Payne 2: The Fall of Max Payne,"Sang Ratke III, Millard Murphy, Graig Murazik",Tall tale,SAGE Publications,2020,"frozenset({'graig murazik', 'millard murphy', 'sang ratke iii'})","graig murazik,millard murphy,sang ratke iii",19564,14
19280,Metallica,Tiffani O'Keefe JD,Mystery,Velazquez Press,1989,"frozenset({""tiffani o'keefe jd""})",tiffani o'keefe jd,19280,29
19423,The Moving Toyshop,Nathalie Rempel,Mythopoeia,Leaf Books,1988,frozenset({'nathalie rempel'}),nathalie rempel,19423,26
19102,LittleBigPlanet,Eugenio Crooks,Comic/Graphic Novel,Penguin Books,2024,frozenset({'eugenio crooks'}),eugenio crooks,19102,11
19072,The Grapes of Wrath,"Ms. Chris Paucek, Fr. Jeremiah Larson",Fable,Penguin Books,1978,"frozenset({'fr. jeremiah larson', 'ms. chris paucek'})","fr. jeremiah larson,ms. chris paucek",19072,24
19468,A Scanner Darkly,Aldo White,Historical fiction,Kessinger Publishing,1979,frozenset({'aldo white'}),aldo white,19468,22
18846,BrÃ¼tal Legend,Preston Hyatt,Horror,Shuter & Shooter Publishers,2000,frozenset({'preston hyatt'}),preston hyatt,18846,46
19287,O Pioneers!,"Broderick Lebsack, Stefan Carter Esq.",Fanfiction,Mandrake Press,1995,"frozenset({'stefan carter esq.', 'broderick lebsack'})","broderick lebsack,stefan carter esq.",19287,29
19089,Kid Icarus,Birgit Ryan Sr.,Fiction narrative,Target Books,1982,frozenset({'birgit ryan sr.'}),birgit ryan sr.,19089,33
19182,Endless Night,Rebecca Torp,Mystery,Adis International,1997,frozenset({'rebecca torp'}),rebecca torp,19182,20
19508,PokÃ©mon Moon,Vanessa Haley,Classic,Sidgwick & Jackson,2014,frozenset({'vanessa haley'}),vanessa haley,19508,32
19375,Crysis,Alfonzo Hilpert,Textbook,Canongate Books,2010,frozenset({'alfonzo hilpert'}),alfonzo hilpert,19375,21
18879,Bad,"Claudio Gleason, Antonio Hettinger",Fairy tale,Chick Publications,1975,"frozenset({'antonio hettinger', 'claudio gleason'})","antonio hettinger,claudio gleason",18879,33
19394,High School Musical 2,"Terica Sanford, Ursula O'Connell",Fantasy,Athabasca University Press,2015,"frozenset({""ursula o'connell"", 'terica sanford'})","terica sanford,ursula o'connell",19394,26
19219,Wii Music,Asa Rogahn,Horror,Taunton Press,2017,frozenset({'asa rogahn'}),asa rogahn,19219,39
19092,Amadeus,Bruna Skiles,Fiction narrative,Bloomsbury Publishing Plc,1847,frozenset({'bruna skiles'}),bruna skiles,19092,24
19149,That Hideous Strength,Eli Okuneva DC,Tall tale,Target Books,2002,frozenset({'eli okuneva dc'}),eli okuneva dc,19149,20
19266,The Big Lebowski,Donn Jaskolski,Classic,Harcourt Trade Publishers,2021,frozenset({'donn jaskolski'}),donn jaskolski,19266,25
19006,Monty Python and the Holy Grail,Winter Anderson LLD,Folklore,Atheneum Publishers,2009,frozenset({'winter anderson lld'}),winter anderson lld,19006,14
19140,"If Not Now, When?",Luisa Boehm,Horror,Gaspereau Press,2009,frozenset({'luisa boehm'}),luisa boehm,19140,15
19172,FranÃ§oise Sagan,Maynard Bartoletti Ret.,Comic/Graphic Novel,Manor House Publishing,1988,frozenset({'maynard bartoletti ret.'}),maynard bartoletti ret.,19172,17
19108,The Eminem Show,Juliette Abbott,Fiction in verse,Black Library,2007,frozenset({'juliette abbott'}),juliette abbott,19108,25
19036,The Lord of the Rings: The Two Towers,Joshua Hamill II,Realistic fiction,McGraw-Hill Education,2004,frozenset({'joshua hamill ii'}),joshua hamill ii,19036,14
19016,Die Hard,"Ernesto Jaskolski, Homer Lebsack",Biography/Autobiography,Bloomsbury Publishing Plc,2006,"frozenset({'homer lebsack', 'ernesto jaskolski'})","ernesto jaskolski,homer lebsack",19016,15
19047,All the King's Men,"Mrs. Hung Runolfsson, Tanja Ferry",Mystery,NavPress,2020,"frozenset({'mrs. hung runolfsson', 'tanja ferry'})","mrs. hung runolfsson,tanja ferry",19047,18
19346,Commandos 3: Destination Berlin,Stuart Torphy,Legend,Bison Books,2001,frozenset({'stuart torphy'}),stuart torphy,19346,33
18936,Frequent Hearses,Lean Daugherty,Fairy tale,Marshall Cavendish,2005,frozenset({'lean daugherty'}),lean daugherty,18936,19
19360,Breakfast in America,"Jenniffer Greenholt, Awilda Sauer Sr., Amos Schaden VM",Western,Dalkey Archive Press,1989,"frozenset({'awilda sauer sr.', 'amos schaden vm', 'jenniffer greenholt'})","amos schaden vm,awilda sauer sr.,jenniffer greenholt",19360,16
19336,Prisoners,"Denisha Cassin, Garfield Blick, Olin Windler",Mythopoeia,Manning Publications,1982,"frozenset({'denisha cassin', 'garfield blick', 'olin windler'})","denisha cassin,garfield blick,olin windler",19336,35
19248,Sunset Blvd.,"Homer Lebsack, Ernesto Jaskolski",Mythopoeia,Brimstone Press,1993,"frozenset({'ernesto jaskolski', 'homer lebsack'})","ernesto jaskolski,homer lebsack",19248,34
19043,Goodfellas,Belkis Rolfson,Western,Bloodaxe Books,1995,frozenset({'belkis rolfson'}),belkis rolfson,19043,29
19230,Super Mario Odyssey,Tony O'Hara,Humor,David & Charles,1989,"frozenset({""tony o'hara""})",tony o'hara,19230,26
19037,Half-Life 2,Pres. Mathilda Lebsack,Fairy tale,McClelland and Stewart,1979,frozenset({'pres. mathilda lebsack'}),pres. mathilda lebsack,19037,17
19320,The Proper Study,Carolyne West,Horror,St. Martin's Press,1993,frozenset({'carolyne west'}),carolyne west,19320,21
19532,L.A. Noire,Evelyne Predovic,Science fiction,Focal Press,2024,frozenset({'evelyne predovic'}),evelyne predovic,19532,25
19531,Spice,"Alan O'Kon, Amb. Erline Funk",Mythopoeia,Bowes & Bowes,1911,"frozenset({'amb. erline funk', ""alan o'kon""})","alan o'kon,amb. erline funk",19531,27
19275,The Cricket on the Hearth,"Hyo Hyatt MD, Penney Miller, Edison Ward VM",Comic/Graphic Novel,Etruscan Press,2021,"frozenset({'penney miller', 'hyo hyatt md', 'edison ward vm'})","edison ward vm,hyo hyatt md,penney miller",19275,19
19035,Intouchables,"Awilda Sauer Sr., Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt",Textbook,Anova Books,2017,"frozenset({'jenniffer greenholt', 'amos schaden vm', 'chantelle mclaughlin', 'awilda sauer sr.'})","amos schaden vm,awilda sauer sr.,chantelle mclaughlin,jenniffer greenholt",19035,22
19236,Fargo,"Heath Mayer, Ms. Elwood Kuhlman",Fiction in verse,Atlantic Books,2003,"frozenset({'heath mayer', 'ms. elwood kuhlman'})","heath mayer,ms. elwood kuhlman",19236,43
19537,Nectar in a Sieve,"Salvador D'Amore, Crysta Armstrong",Fiction narrative,Simon & Schuster,1961,"frozenset({""salvador d'amore"", 'crysta armstrong'})","crysta armstrong,salvador d'amore",19537,24
19232,Mega Man,Hosea Monahan,Horror,D. Appleton & Company,1939,frozenset({'hosea monahan'}),hosea monahan,19232,19
18917,V for Vendetta,Patty Borer,Narrative nonfiction,Hamish Hamilton,1981,frozenset({'patty borer'}),patty borer,18917,40
19110,Kirby's Epic Yarn,"Stacy Quitzon, Matthew Stark, Stephen Goodwin, Ocie Barton",Fiction narrative,Salt Publishing,2003,"frozenset({'stacy quitzon', 'stephen goodwin', 'ocie barton', 'matthew stark'})","matthew stark,ocie barton,stacy quitzon,stephen goodwin",19110,30
19251,Bridge over Troubled Water,"Jim Renner, Iliana Nicolas, Jerold Armstrong JD, Zelma Rempel, Rev. Justin MacGyver, Rev. Susanna Christiansen",Fiction narrative,Pavilion Books,2000,"frozenset({'zelma rempel', 'rev. justin macgyver', 'iliana nicolas', 'jim renner', 'jerold armstrong jd', 'rev. susanna christiansen'})","iliana nicolas,jerold armstrong jd,jim renner,rev. justin macgyver,rev. susanna christiansen,zelma rempel",19251,24
19477,Kingdom Hearts II,Chet Runolfsdottir,Legend,Cisco Press,1928,frozenset({'chet runolfsdottir'}),chet runolfsdottir,19477,16
18951,Mass Effect 3,Msgr. Doyle Koch,Essay,McFarland & Company,2012,frozenset({'msgr. doyle koch'}),msgr. doyle koch,18951,35
19586,Death Be Not Proud,Mrs. Loris McDermott,Fiction narrative,Cengage Learning,1986,frozenset({'mrs. loris mcdermott'}),mrs. loris mcdermott,19586,10
18857,The Great Escape,Amb. Debora Lubowitz,Reference book,G-Unit Books,2006,frozenset({'amb. debora lubowitz'}),amb. debora lubowitz,18857,24
19417,Led Zeppelin IV,Sen. Jerrell Mills,Short story,Chatto and Windus,2008,frozenset({'sen. jerrell mills'}),sen. jerrell mills,19417,27
